student_id,student_name,student_sex,student_dob,Course_Title,course_id,billing_amount,admission_type,date_of_enrollment,test_results
2894,Jessica Archer,Female,1986-05-11,Interaction Design Specialization,2894,2753.45300787288,regular,2020-04-15,Unplaced
2895,Benjamin Martin,Female,1930-01-17,Rust Programming Specialization,2895,30290.4321067001,financial_aid,2021-03-20,Ongoing
2896,Jennifer Obrien,Female,1938-09-27,PostgreSQL for Everybody Specialization,2896,12668.5311373092,financial_aid,2019-12-23,Ongoing
2897,Thomas Griffith,Male,1931-01-28,AI Applications in Marketing and Finance,2897,10269.9308007262,regular,2022-05-07,Unplaced
2898,Kathleen Roman,Female,1998-06-13,Design of Experiments Specialization,2898,5449.09892761956,financial_aid,2019-03-31,Ongoing
2899,Christina Carlson,Female,1947-03-05,Habilidades Gerenciales  Specialization,2899,23777.217496608,financial_aid,2022-09-13,Ongoing
2900,Leah Scott,Female,1976-06-03,Economics of Money and Banking,2900,5205.63362456503,financial_aid,2020-04-07,Placed
2901,Nicole Edwards,Female,1939-12-11,Excel to MySQL: Analytic Techniques for Business Specialization,2901,24656.1944540128,financial_aid,2022-08-07,Placed
2902,Jennifer Thompson,Female,1946-11-25,Decentralized Finance (DeFi): The Future of Finance Specialization,2902,5124.02396628933,financial_aid,2021-01-31,Ongoing
2903,Kristie Hall,Male,1955-07-01,Electric Industry Operations and Markets,2903,15802.5812199867,regular,2021-05-30,Unplaced
2904,Louis Coleman,Female,1994-07-05,"Aspectos básicos: Datos, datos, en todas partes",2904,20322.0810759981,financial_aid,2019-04-14,Ongoing
2905,Sharon Baker,Female,1997-12-12,C# Programming for Unity Game Development Specialization,2905,18404.5561635379,financial_aid,2023-04-10,Ongoing
2906,Cassidy Cooper,Male,1985-07-12,Pre-MBA Statistics,2906,27748.8548138611,regular,2019-01-16,Placed
2907,Shawn Cline,Male,1997-02-05,An Introduction to Consumer Neuroscience & Neuromarketing ,2907,2128.74699247286,financial_aid,2021-02-11,Unplaced
2908,Laura Mckinney,Female,1981-02-05,Google IT Support (Deutsch)  Professional Certificate,2908,1604.02008484076,financial_aid,2019-06-14,Ongoing
2909,Javier Sanford,Female,1999-06-12,Introduction to User Experience Design ,2909,19175.2623259319,regular,2019-01-22,Ongoing
2910,Daniel Stevens,Male,1995-04-05,Hands-on Introduction to Linux Commands and Shell Scripting,2910,45875.7623981568,financial_aid,2020-11-29,Unplaced
2911,Ryan Smith,Female,1954-05-21,Java FullStack Developer Specialization,2911,29710.2795623138,regular,2023-09-17,Placed
2912,Kimberly Allen,Male,1976-12-24,Embedding Sensors and Motors Specialization,2912,46757.7772103239,regular,2019-12-11,Unplaced
2913,Richard Porter,Female,1993-08-31,Goodwill® Career Coach and Navigator Professional Certificate,2913,17488.6306686045,financial_aid,2020-12-30,Ongoing
2914,Brian Rodgers,Male,1981-01-04,Fundamentals of Reinforcement Learning,2914,21378.1610528628,financial_aid,2021-08-11,Unplaced
2915,Julia Powell,Male,1994-04-07,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版 Professional Certificate,2915,26156.2134041622,financial_aid,2023-02-07,Ongoing
2916,Yolanda Ramirez,Female,1975-01-27,"Data Engineering, Big Data and ML on Google Cloud 日本語版 Specialization",2916,41587.3564877039,regular,2021-06-06,Placed
2917,Diane Williams,Female,1952-02-15,Cancer Biology Specialization,2917,39700.1282568674,financial_aid,2020-04-20,Ongoing
2918,Bryan Wilkinson,Male,1949-06-09,Positive Psychiatry and Mental Health ,2918,21493.9269305279,financial_aid,2020-03-17,Unplaced
2919,Adam Thompson,Female,1985-08-10,Mathematics for Machine Learning: Linear Algebra,2919,31067.3227987944,regular,2019-06-05,Unplaced
2920,Todd Murphy,Male,1999-08-18,Positive Psychology: Martin E. P. Seligman’s Visionary Science,2920,42627.3674894948,financial_aid,2022-01-20,Ongoing
2921,Thomas Perez DDS,Male,1994-12-15,Artificial Intelligence: an Overview Specialization,2921,31431.3779572521,financial_aid,2020-05-07,Ongoing
2922,Jessica Chavez,Female,1970-11-03,Introduction to Cyber Security Specialization,2922,21130.3858086628,regular,2022-04-25,Placed
2923,Angela Howard,Female,1949-05-24,Build Basic Generative Adversarial Networks (GANs),2923,46774.613279737,financial_aid,2022-01-20,Ongoing
2924,Emily Harris,Male,1991-12-01,Moral Foundations of Politics ,2924,25326.805551241,financial_aid,2020-05-04,Ongoing
2925,Brian Jenkins,Male,1955-04-03,Software Development Lifecycle Specialization,2925,24657.1643614052,financial_aid,2022-07-15,Unplaced
2926,Michael Daniels,Male,1943-07-12,Using Public Policy for Social Change,2926,16596.4095993964,financial_aid,2021-05-25,Ongoing
2927,David Payne,Female,1983-10-25,Using Python to Access Web Data,2927,28388.8977372496,financial_aid,2019-09-08,Ongoing
2928,Brandon Fitzpatrick,Male,1939-06-19,Microeconomics Principles,2928,45192.4784356968,financial_aid,2023-10-26,Unplaced
2929,Mr. Richard Johnson,Male,1951-04-29,Natural Language Processing in TensorFlow,2929,16201.0818716105,financial_aid,2018-12-11,Ongoing
2930,Ashley Miller,Male,1998-05-27,Leading Diverse Teams & Organizations,2930,15586.469385382,financial_aid,2023-07-04,Unplaced
2931,Denise Williams,Female,1995-10-21,Machine Learning Specialization,2931,16056.1376544254,financial_aid,2021-04-20,Ongoing
2932,Douglas Hill,Male,1937-06-04,Developing AI Applications with Python and Flask,2932,16966.69748163,financial_aid,2020-12-06,Placed
2933,Patricia Chan,Male,1960-11-19,Introduction to Deep Learning & Neural Networks with Keras,2933,46543.0598543755,financial_aid,2019-07-25,Unplaced
2934,Scott Morrison,Male,1979-06-05,"Extract, Transform and Load Data in Power BI",2934,35825.5490774105,regular,2020-11-25,Ongoing
2935,Maria Clark,Male,1975-04-06,Suporte em TI do Google Professional Certificate,2935,45997.6973464321,financial_aid,2021-09-21,Unplaced
2936,Jerome May,Female,1992-06-08,Programming in C++: A Hands-on Introduction Specialization,2936,14412.4172406064,regular,2023-08-21,Placed
2937,Richard Stone,Female,1963-02-06,Python Basics,2937,34410.5933980829,financial_aid,2020-04-04,Unplaced
2938,Patrick Wall,Female,1957-10-08,Fundamentals of GIS,2938,31824.6520315497,financial_aid,2019-08-23,Placed
2939,Dr. Terry Austin DDS,Male,1975-11-10,Marketing en redes sociales de Meta Professional Certificate,2939,32730.6881235744,financial_aid,2022-03-27,Ongoing
2940,Maria Smith,Female,1972-09-04,Vital Signs: Understanding What the Body Is Telling Us,2940,35907.4726869792,financial_aid,2022-01-13,Placed
2941,Nicole Rush,Female,1957-01-05,Natural Language Processing with Attention Models,2941,8968.20500006629,financial_aid,2020-09-25,Ongoing
2942,David Page,Female,1942-05-29,Introducción a la programación en Python I: Aprendiendo a programar con Python,2942,33589.5480936105,regular,2021-03-30,Unplaced
2943,Matthew Nelson,Female,1964-09-25,React Basics,2943,40528.6975852656,regular,2019-06-07,Unplaced
2944,Joshua Braun,Female,1944-08-05,Google 데이터 애널리틱스 수료증 이수 과정 Professional Certificate,2944,33646.0864687195,financial_aid,2021-07-17,Unplaced
2945,Michelle Hess,Female,1945-02-01,Circular Economy - Sustainable Materials Management,2945,43858.150517045,financial_aid,2023-10-10,Unplaced
2946,Michael Drake,Female,1998-10-29,Autodesk CAD/CAM for Manufacturing Specialization,2946,25148.1432901127,financial_aid,2020-11-12,Unplaced
2947,Michele Mann,Male,1954-07-18,AI for Medical Diagnosis,2947,46143.4912034008,financial_aid,2022-06-01,Placed
2948,Christina Moore,Male,1947-10-12,Cryptography I,2948,25816.652579251,financial_aid,2020-01-24,Placed
2949,Nicolas Shah,Male,2002-11-12,Digital Signal Processing Specialization,2949,49627.9005602333,regular,2023-01-26,Unplaced
2950,Lori Garcia,Female,1959-06-17,Introduction to Programming with MATLAB,2950,27448.7988448766,regular,2023-01-29,Placed
2951,David Zhang,Male,1944-11-22,Django for Everybody Specialization,2951,14624.1825182225,financial_aid,2022-12-29,Ongoing
2953,Brett Key,Male,1969-08-17,AI Strategy and Governance,2953,31746.5138269479,regular,2019-06-02,Ongoing
2954,Ashlee Larson,Female,1956-09-26,Natural Language Processing with Sequence Models,2954,45440.4511347993,financial_aid,2019-09-29,Ongoing
2956,James Carlson Jr.,Female,1966-05-11,AI Applications in People Management ,2956,49595.4551250173,financial_aid,2021-11-05,Ongoing
2957,Alejandro Perkins,Male,1947-10-30,Machine Learning Modeling Pipelines in Production,2957,38452.7216367583,financial_aid,2023-09-09,Placed
2958,Sherry Copeland,Female,1961-06-10,Epidemiology for Public Health Specialization,2958,9611.82559712139,regular,2021-09-05,Placed
2959,Robert Maldonado,Female,1995-05-28,HTML and CSS in depth,2959,32849.1154212845,financial_aid,2019-04-12,Unplaced
2960,Miss Maria Bates DDS,Female,1978-04-09,Dino 101: Dinosaur Paleobiology,2960,31484.9466338247,financial_aid,2019-02-03,Unplaced
2961,Marvin Underwood Jr.,Male,1985-05-15,Understanding Einstein: The Special Theory of Relativity,2961,44276.6527731187,financial_aid,2019-05-28,Ongoing
2962,Mary Ware,Male,1998-04-09,Introduction to Computer Vision and Image Processing,2962,34589.8389180519,financial_aid,2023-06-19,Placed
2963,Seth Johnson,Male,1936-07-04,Functional Programming in Scala Specialization,2963,26250.0011564738,regular,2019-07-07,Ongoing
2964,Jessica Murray,Male,1983-02-05,Robotic Process Automation (RPA) Specialization,2964,48554.7596756242,financial_aid,2020-04-10,Unplaced
2965,Kimberly Patel,Female,1999-12-03,Inspired Leadership Specialization,2965,30495.815583976,financial_aid,2021-05-07,Ongoing
2966,Ricardo Roth,Male,1962-05-17,Visual Elements of User Interface Design,2966,19773.3108672436,financial_aid,2022-04-11,Placed
2967,John Valentine,Female,1979-11-11,Digital Manufacturing & Design Technology  Specialization,2967,49243.3173631142,financial_aid,2022-06-04,Ongoing
2968,Angel Grant,Female,1949-02-09,"Modern Robotics:  Mechanics, Planning, and Control Specialization",2968,43853.4649582274,financial_aid,2019-08-01,Placed
2969,Andrew Watson,Male,2001-09-14,Data Analysis and Visualization with Power BI,2969,21565.6477342087,regular,2020-04-11,Unplaced
2970,William Murray,Male,1956-12-02,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",2970,44745.0916525,regular,2020-12-17,Placed
2971,David Marquez,Female,1964-03-27,Innovation: From Creativity to Entrepreneurship Specialization,2971,1224.76832935873,financial_aid,2023-07-07,Placed
2972,Melanie Hendrix,Male,1998-04-27,Plant Bioinformatic Methods Specialization,2972,44698.5139855572,financial_aid,2019-05-31,Ongoing
2973,Jordan Thomas,Male,1986-08-04,Algorithmic Toolbox,2973,3238.59721992422,regular,2020-09-28,Ongoing
2974,Gregory Baker,Male,1948-12-02,Global Diplomacy: the United Nations in the World,2974,14881.1440190472,regular,2020-12-06,Placed
2975,Amy Soto,Male,1998-04-19,Evaluations of AI Applications in Healthcare,2975,22812.1882911057,financial_aid,2019-08-08,Ongoing
2976,Kevin Bryant,Male,1968-07-29,Google Cloud Big Data and Machine Learning Fundamentals,2976,40316.7266858093,financial_aid,2022-10-05,Placed
2977,Sheila Martinez,Male,1936-01-06,Marine Biology,2977,11894.2121855496,financial_aid,2022-12-29,Ongoing
2978,Mary Anderson,Female,1985-02-12,Work Smarter with Microsoft PowerPoint,2978,34615.8211626648,financial_aid,2020-08-10,Placed
2979,Jason Rivera,Female,1999-01-26,Psychological Research Specialization,2979,16623.7388782683,financial_aid,2019-11-08,Ongoing
2980,Stephanie Rodriguez,Male,1946-05-15,Medical Terminology and the Human Body Fundamentals,2980,36144.260685986,regular,2019-01-24,Placed
2981,Sydney Moore,Female,1990-03-18,Real-Time Embedded Systems Specialization,2981,23415.3505997028,financial_aid,2021-05-27,Ongoing
2982,Alexa Phelps,Male,1976-12-18,Data Modeling in Power BI,2982,1070.01527012526,regular,2020-04-14,Ongoing
2983,Edwin Valenzuela,Male,1932-02-20,Human Anatomy & Physiology I Specialization,2983,22466.572384323,regular,2022-11-14,Unplaced
2984,Victoria Mills,Male,1957-02-16,Applied Python Data Engineering Specialization,2984,6572.01822139771,financial_aid,2020-11-26,Ongoing
2985,Carol Martin,Male,1947-04-05,Deploying Machine Learning Models in Production,2985,21391.5030064818,regular,2022-11-24,Ongoing
2986,Justin Gallagher,Female,1970-03-18,Google SEO Fundamentals,2986,47684.128222771,financial_aid,2022-08-25,Ongoing
2988,Terri Lewis,Male,1940-11-27,Introduction to Medical Software,2988,28475.7191884072,regular,2021-11-23,Unplaced
2989,Seth Woods,Female,1956-01-08,Developing Front-End Apps with React,2989,47916.9713753141,regular,2019-02-08,Placed
2990,Jamie Coleman,Female,1998-09-19,Market Research Specialization,2990,9098.04700668073,regular,2020-07-07,Placed
2991,Deborah Benson,Female,1976-04-14,Introduction to English Common Law,2991,49886.8051813373,regular,2023-05-16,Placed
2992,Michael Martin,Male,1965-10-14,Google Data Analytics (DE) Professional Certificate,2992,26016.395167993,regular,2019-06-29,Unplaced
2993,Christopher Meyer,Male,1999-11-06,Entrepreneurship Strategy: From Ideation to Exit,2993,20978.2730171226,regular,2021-08-04,Placed
2994,Mathew Martin,Male,1995-08-01,"Information Systems Auditing, Controls and Assurance",2994,3497.98573590551,regular,2019-09-24,Ongoing
2995,Maurice Garcia,Male,1963-06-29,AI and Public Health,2995,9562.63085648404,financial_aid,2021-11-28,Unplaced
2996,Stephen Ward,Male,1990-09-11,Artificial Intelligence (AI) Education for Teachers,2996,48153.648455567,financial_aid,2020-04-28,Ongoing
2997,Brandy Walters,Male,1942-07-20,3D Printing and Additive Manufacturing Specialization,2997,37013.349524948,financial_aid,2023-05-10,Ongoing
2998,Lynn Dixon,Male,1946-04-13,European Business Law  Specialization,2998,27567.0101087499,financial_aid,2019-07-03,Placed
2999,Sherry Aguirre,Male,1988-05-21,Generative AI Essentials: Overview and Impact,2999,46810.6539946692,financial_aid,2023-01-08,Placed
3000,Victor Fox,Female,1992-01-07,Introduction to Probability and Data with R,3000,12396.7675048932,regular,2021-05-25,Unplaced
3001,Mr. Randy Pierce,Male,1974-11-03,Introduction to Systems Engineering,3001,19206.8435432712,financial_aid,2021-09-14,Placed
3002,Lori Robertson,Male,1949-07-08,Python Project for Data Engineering,3002,2923.35234991113,financial_aid,2019-01-29,Placed
3003,Brittany Reed,Female,1962-07-21,Survey Data Collection and Analytics  Specialization,3003,8223.07518007216,regular,2022-10-21,Placed
3004,Travis Miller,Female,1963-08-11,Python Programming Fundamentals,3004,7612.57007177001,financial_aid,2023-05-29,Unplaced
3005,Joshua Jackson,Female,1936-09-27,Introduction to Scripting in Python Specialization,3005,47341.3593529704,regular,2022-02-26,Ongoing
3006,Nicholas Garrett,Male,1969-02-16,Цифровий маркетинг і електронна комерція від Google Professional Certificate,3006,7379.19719874067,financial_aid,2020-01-07,Unplaced
3007,Bridget Velazquez,Male,1968-06-06,Oracle SQL Databases Specialization,3007,9273.07521282235,regular,2020-08-13,Ongoing
3008,Holly Pierce,Female,1961-04-23,Object Oriented Java Programming: Data Structures and Beyond Specialization,3008,25428.7360837849,regular,2021-06-06,Unplaced
3009,Linda Robinson,Male,1931-11-17,Understanding Research Methods,3009,20768.1551175126,regular,2020-06-25,Unplaced
3010,Jennifer Houston,Female,1980-10-09,Advanced React,3010,48074.6742404962,financial_aid,2022-02-14,Unplaced
3013,Kelly Johnson,Female,1994-02-09,Diversity and Inclusion in Education,3013,39852.3168175865,financial_aid,2019-11-30,Unplaced
3014,Toni Jackson,Female,1963-07-25,Health Information Literacy for Data Analytics Specialization,3014,46606.3358061622,financial_aid,2021-03-18,Unplaced
3015,Seth Smith,Male,2001-07-30,Developing APIs with Google Cloud's Apigee API Platform Specialization,3015,48480.8407664603,financial_aid,2021-07-05,Unplaced
3016,Michael Murray DDS,Female,1989-06-25,Data Analytics in the Public Sector with R Specialization,3016,41260.6325547916,financial_aid,2020-08-07,Ongoing
3017,Alexander Woods,Male,1973-10-12,Introduction to Web Development,3017,8830.27660359645,financial_aid,2020-06-01,Ongoing
3018,Jeremy Hubbard,Female,1974-12-18,Spacecraft Dynamics and Control Specialization,3018,29794.5965517579,financial_aid,2020-12-07,Unplaced
3019,Pamela Ayers,Female,1959-05-25,International Security Management,3019,10887.1251555613,financial_aid,2021-03-07,Placed
3020,Caitlin Diaz,Female,1943-05-08,Accounting Data Analytics Specialization,3020,35504.5084347995,financial_aid,2021-04-21,Placed
3021,Paula Dean,Female,1978-04-19,"Sleep: Neurobiology, Medicine, and Society",3021,6505.01598313251,regular,2021-08-31,Unplaced
3022,Lori Parrish,Female,1960-08-13,Gender Analytics: Gender Equity through Inclusive Design Specialization,3022,15358.605407397,financial_aid,2020-08-30,Placed
3023,Martin Jordan,Female,1995-12-07,SAS Advanced Programmer Professional Certificate,3023,31421.5656845889,financial_aid,2019-01-21,Placed
3024,Brandy Brown,Female,1936-01-06,Influencer Marketing Strategy,3024,6464.03053879374,regular,2022-01-27,Placed
3025,Jorge Wells,Female,1949-08-14,"Introduction to Trading, Machine Learning & GCP",3025,43791.4401641578,financial_aid,2022-04-23,Placed
